model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-3.5-turbo-0125,0,20241026191234,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-3.5-turbo-0125,1,20241026191235,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-3.5-turbo-0125,2,20241026191235,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
gpt-3.5-turbo-0125,3,20241026191236,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h j j
gpt-3.5-turbo-0125,4,20241026191237,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k m
gpt-3.5-turbo-0125,5,20241026191237,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
gpt-3.5-turbo-0125,6,20241026191237,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j l l m
gpt-3.5-turbo-0125,7,20241026191238,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota lambda
gpt-3.5-turbo-0125,8,20241026191238,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta iota iota
gpt-3.5-turbo-0125,9,20241026191239,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda mu
gpt-3.5-turbo-0125,10,20241026191239,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
gpt-3.5-turbo-0125,11,20241026191240,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",beta beta gamma gamma
gpt-3.5-turbo-0125,12,20241026191240,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",$ = $ ~
gpt-3.5-turbo-0125,13,20241026191241,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?",! #
gpt-3.5-turbo-0125,14,20241026191241,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",$ ~ changes to $ =
gpt-3.5-turbo-0125,15,20241026191242,33,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",$ ~ changes to $ =
gpt-3.5-turbo-0125,16,20241026191242,33,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",$ $ { { changes to % % { {
gpt-4-0613,0,20241026191243,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4-0613,1,20241026191243,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4-0613,2,20241026191244,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
gpt-4-0613,3,20241026191244,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h h j j
gpt-4-0613,4,20241026191245,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k m
gpt-4-0613,5,20241026191245,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
gpt-4-0613,6,20241026191246,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
gpt-4-0613,7,20241026191246,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota lambda
gpt-4-0613,8,20241026191247,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta iota iota
gpt-4-0613,9,20241026191247,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
gpt-4-0613,10,20241026191248,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
gpt-4-0613,11,20241026191249,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",zeta zeta eta eta
gpt-4-0613,12,20241026191249,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",$ #
gpt-4-0613,13,20241026191250,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?",! ! # #
gpt-4-0613,14,20241026191250,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
gpt-4-0613,15,20241026191251,33,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# $ $
gpt-4-0613,16,20241026191251,33,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",% % { {
gpt-4o-2024-08-06,0,20241026191252,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4o-2024-08-06,1,20241026191252,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4o-2024-08-06,2,20241026191252,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
gpt-4o-2024-08-06,3,20241026191253,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h h j j
gpt-4o-2024-08-06,4,20241026191253,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
gpt-4o-2024-08-06,5,20241026191254,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
gpt-4o-2024-08-06,6,20241026191254,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
gpt-4o-2024-08-06,7,20241026191254,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota lambda
gpt-4o-2024-08-06,8,20241026191255,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta iota iota
gpt-4o-2024-08-06,9,20241026191255,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
gpt-4o-2024-08-06,10,20241026191256,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
