model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026195308,42,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026195308,42,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026195308,42,1001,Latin,e f,e g,i j,i k,1,"If e f changes to e g, what does i j change to ?",i k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026195309,42,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?","k
j k k k
i l
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026195310,42,1003,Latin,e f,e h,k l,k n,1,"If e f changes to e h, what does k l change to ?",k m
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026195310,42,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?","k l
j k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026195311,42,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?","k l
j k
j k
k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026195311,42,1001,Greek,zeta eta,zeta theta,kappa lambda,kappa mu,1,"If zeta eta changes to zeta theta, what does kappa lambda change to ?",kappa mu
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026195312,42,1002,Greek,gamma delta,gamma gamma epsilon epsilon,kappa lambda,kappa kappa mu mu,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?","kappa mu
kappa mu"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026195312,42,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?","kappa mu
kappa mu
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026195313,42,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?",kappa nu
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026195313,42,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?","kappa mu
kappa mu
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026195314,42,1001,Symbol,^ #,^ ~,{ =,{ :,1,"If ^ # changes to ^ ~, what does { = change to ?",k ~
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026195314,42,1002,Symbol,% !,% % ^ ^,= :,= = ) ),1,"If % ! changes to % % ^ ^, what does = : change to ?","k
k k
k
k
k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026195314,42,1003,Symbol,@ %,@ ^,# ~,# {,1,"If @ % changes to @ ^, what does # ~ change to ?","k ~
k k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026195315,42,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?",k k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026195315,42,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?","k k
k k
k k
k"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026195316,42,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026195316,42,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026195317,42,1001,Latin,e f,e g,i j,i k,1,"If e f changes to e g, what does i j change to ?",i k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026195318,42,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?",m m o o
