model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-3.5-turbo-0125,0,20241026180417,2,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-3.5-turbo-0125,1,20241026180418,2,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-3.5-turbo-0125,2,20241026180418,2,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
gpt-3.5-turbo-0125,3,20241026180418,2,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
gpt-3.5-turbo-0125,4,20241026180419,2,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?",h k
gpt-3.5-turbo-0125,5,20241026180420,2,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",g i i
gpt-3.5-turbo-0125,6,20241026180420,2,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j k l l m m
gpt-3.5-turbo-0125,7,20241026180421,2,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta theta iota
gpt-3.5-turbo-0125,8,20241026180421,2,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-3.5-turbo-0125,9,20241026180422,2,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?",zeta zeta eta eta
gpt-3.5-turbo-0125,10,20241026180422,2,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?",iota kappa kappa
gpt-3.5-turbo-0125,11,20241026180423,2,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",eta eta theta theta iota iota
gpt-3.5-turbo-0125,12,20241026180423,2,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# $
gpt-3.5-turbo-0125,13,20241026180424,2,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ # #
gpt-3.5-turbo-0125,14,20241026180424,2,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?",% ^
gpt-3.5-turbo-0125,15,20241026180425,2,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?",~ $ $
gpt-3.5-turbo-0125,16,20241026180425,2,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",$ $ { { } }
gpt-4-0613,0,20241026180426,2,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4-0613,1,20241026180426,2,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4-0613,2,20241026180427,2,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
gpt-4-0613,3,20241026180427,2,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
gpt-4-0613,4,20241026180428,2,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?",h k
gpt-4-0613,5,20241026180429,2,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",g h h
gpt-4-0613,6,20241026180429,2,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j m m
gpt-4-0613,7,20241026180430,2,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
gpt-4-0613,8,20241026180433,2,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-4-0613,9,20241026180434,2,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?",zeta iota
gpt-4-0613,10,20241026180435,2,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?",iota lambda lambda
gpt-4-0613,11,20241026180435,2,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",zeta zeta iota iota
gpt-4-0613,12,20241026180436,2,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# $
gpt-4-0613,13,20241026180436,2,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ ~ ~
gpt-4-0613,14,20241026180437,2,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?",! #
gpt-4-0613,15,20241026180437,2,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?",~ { {
gpt-4-0613,16,20241026180438,2,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",# # ~ ~
gpt-4o-2024-08-06,0,20241026180438,2,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4o-2024-08-06,1,20241026180439,2,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4o-2024-08-06,2,20241026180439,2,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
gpt-4o-2024-08-06,3,20241026180440,2,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
gpt-4o-2024-08-06,4,20241026180440,2,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?",h k
gpt-4o-2024-08-06,5,20241026180441,2,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",g i i
gpt-4o-2024-08-06,6,20241026180441,2,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
gpt-4o-2024-08-06,7,20241026180441,2,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
gpt-4o-2024-08-06,8,20241026180442,2,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
gpt-4o-2024-08-06,9,20241026180442,2,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?",zeta theta
gpt-4o-2024-08-06,10,20241026180443,2,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?",iota lambda lambda
gpt-4o-2024-08-06,11,20241026180443,2,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",beta beta theta theta
gpt-4o-2024-08-06,12,20241026180444,2,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# $
gpt-4o-2024-08-06,13,20241026180444,2,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ # #
gpt-4o-2024-08-06,14,20241026180445,2,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?",! ~
gpt-4o-2024-08-06,15,20241026180445,2,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?",~ { {
gpt-4o-2024-08-06,16,20241026180446,2,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",% % { {
