model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026182435,8,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026182436,8,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026182436,8,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",a c
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026182437,8,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026182437,8,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?","k
i j k k
a c a"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026182438,8,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",k l
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026182438,8,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?","k
a c
e h
i j"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026182439,8,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",kappa lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026182439,8,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?","k
a c
i j
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026182440,8,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?","kappa lambda
kappa kappa lambda lambda
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026182441,8,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",kappa kappa lambda lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026182441,8,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?","kappa lambda
kappa kappa lambda lambda
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026182442,8,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?","kappa lambda
kappa kappa lambda lambda
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026182442,8,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",kappa kappa lambda lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026182443,8,1003,Symbol,! ^,! ~,^ #,^ $,1,"If ! ^ changes to ! ~, what does ^ # change to ?","kappa kappa lambda lambda
kappa kappa lambda"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026182444,8,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",kappa kappa lambda lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026182444,8,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","kappa kappa lambda
kappa kappa lambda
"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026182444,8,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026182445,8,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026182446,8,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",e g
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026182447,8,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026182448,8,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026182448,8,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026182449,8,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?",i j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026182450,8,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",zeta theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026182451,8,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9,20241026182452,8,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta iota
