model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026200430,51,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026200430,51,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026200431,51,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",a c
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026200431,51,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?",k m
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026200432,51,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?",k l
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026200432,51,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",k l
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026200433,51,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?",k l
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026200433,51,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",kappa lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026200434,51,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?","kappa mu
kappa lambda mu lambda"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026200434,51,1003,Greek,delta epsilon,delta eta,theta iota,theta lambda,1,"If delta epsilon changes to delta eta, what does theta iota change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026200435,51,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026200435,51,1005,Greek,beta gamma,alpha gamma,zeta zeta eta eta,epsilon epsilon eta eta,1,"If beta gamma changes to alpha gamma, what does zeta zeta eta eta change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026200436,51,1001,Symbol,* @,* %,^ #,^ ~,1,"If * @ changes to * %, what does ^ # change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026200436,51,1002,Symbol,! ^,! ! # #,~ $,~ ~ { {,1,"If ! ^ changes to ! ! # #, what does ~ $ change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026200436,51,1003,Symbol,^ #,^ $,# ~,# {,1,"If ^ # changes to ^ $, what does # ~ change to ?",k l
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026200437,51,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026200437,51,1005,Symbol,% !,@ !,~ ~ $ $,# # $ $,1,"If % ! changes to @ !, what does ~ ~ $ $ change to ?","k
k m
k l
k l"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026200438,51,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026200439,51,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026200440,51,1001,Latin,a b,a c,e f,e g,1,"If a b changes to a c, what does e f change to ?",e g
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026200441,51,1002,Latin,e f,e e g g,k l,k k m m,1,"If e f changes to e e g g, what does k l change to ?",k k l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026200443,51,1003,Latin,f g,f i,j k,j m,1,"If f g changes to f i, what does j k change to ?",j m
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026200444,51,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026200445,51,1005,Latin,c d,b d,j j k k,i i k k,1,"If c d changes to b d, what does j j k k change to ?",i j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026200446,51,1001,Greek,beta gamma,beta delta,zeta eta,zeta theta,1,"If beta gamma changes to beta delta, what does zeta eta change to ?",zeta theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026200448,51,1002,Greek,delta epsilon,delta delta zeta zeta,kappa lambda,kappa kappa mu mu,1,"If delta epsilon changes to delta delta zeta zeta, what does kappa lambda change to ?",kappa kappa iota iota
