model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026194148,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026194148,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026194149,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",j k change to j l.
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026194149,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?","k
j l
g h i j"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026194150,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?","k m 
j l 
h i 
g"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026194150,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?","k
j l
j l
k m"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026194151,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?","k l
j l
j l
g"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026194152,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",kappa lambda.
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026194152,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?","kappa lambda
gamma gamma
kappa lambda"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026194153,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?","kappa lambda
kappa lambda
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026194153,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?","kappa lambda
kappa iota
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026194154,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?","kappa lambda
kappa iota
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026194155,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",k ~
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026194156,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?","k ~
! #"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026194156,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?","k ~
! ~
! ~
$"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026194157,33,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?","k ~
! ~
$ ~
$"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026194157,33,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?","k ~
! ~
$ ~
$"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026194158,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026194159,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026194159,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026194200,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h h j j
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026194201,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026194202,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026194203,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026194203,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026194204,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta iota iota
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9,20241026194205,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota lambda
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,10,20241026194206,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,11,20241026194206,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",alpha alpha theta theta
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,12,20241026194207,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",$ =
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,13,20241026194208,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?",! ! # #
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,14,20241026194209,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,15,20241026194209,33,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# { {
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,16,20241026194210,33,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",% % { {
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,0,20241026194211,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,1,20241026194212,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,2,20241026194212,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?",h j
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,3,20241026194214,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h h j j
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,4,20241026194215,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?",k n
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,5,20241026194215,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,6,20241026194216,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,7,20241026194217,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?",iota lambda
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,8,20241026194218,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta iota iota
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,9,20241026194219,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota mu
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,10,20241026194220,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta kappa kappa
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,11,20241026194221,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?",zeta zeta theta theta
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,12,20241026194221,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?",$ ~
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,13,20241026194222,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?",! ! # #
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,14,20241026194223,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?",~ {
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,15,20241026194224,33,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# !!
meta-llama/Meta-Llama-3.1-405B-Instruct-Turbo,16,20241026194226,33,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?",$ $ ~ ~
google/gemma-2-27b-it,0,20241026194226,33,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
google/gemma-2-27b-it,1,20241026194226,33,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?","j k k 
"
google/gemma-2-27b-it,2,20241026194227,33,1001,Latin,d e,d f,h i,h j,1,"If d e changes to d f, what does h i change to ?","h k 
"
google/gemma-2-27b-it,3,20241026194227,33,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?","h h j j 
"
google/gemma-2-27b-it,4,20241026194228,33,1003,Latin,g h,g j,k l,k n,1,"If g h changes to g j, what does k l change to ?","k n 
"
google/gemma-2-27b-it,5,20241026194229,33,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?","f h h 
"
google/gemma-2-27b-it,6,20241026194229,33,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?","j j l l 
"
google/gemma-2-27b-it,7,20241026194230,33,1001,Greek,epsilon zeta,epsilon eta,iota kappa,iota lambda,1,"If epsilon zeta changes to epsilon eta, what does iota kappa change to ?","iota lambda 
"
google/gemma-2-27b-it,8,20241026194231,33,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?","eta eta kappa kappa 
"
google/gemma-2-27b-it,9,20241026194231,33,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?","iota theta 
"
google/gemma-2-27b-it,10,20241026194232,33,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?","theta kappa kappa 
"
google/gemma-2-27b-it,11,20241026194232,33,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?","beta beta theta theta 
"
google/gemma-2-27b-it,12,20241026194233,33,1001,Symbol,! ^,! #,$ {,$ =,1,"If ! ^ changes to ! #, what does $ { change to ?","$ = 
"
google/gemma-2-27b-it,13,20241026194233,33,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?","! ! # # 
"
google/gemma-2-27b-it,14,20241026194234,33,1003,Symbol,# ~,# {,~ $,~ =,1,"If # ~ changes to # {, what does ~ $ change to ?","~ = 
"
