model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026181640,2,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026181640,2,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026181641,2,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",d
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026181642,2,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?","k
j k k k
e f"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026181643,2,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?","k
e f
h i
g"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026181643,2,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026181644,2,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?","k
e f
e f
g h"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026181645,2,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",epsilon
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026181646,2,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?","k
j k
f d
i j"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026181647,2,1003,Greek,beta gamma,beta epsilon,zeta eta,zeta iota,1,"If beta gamma changes to beta epsilon, what does zeta eta change to ?","k
k k
g h
k k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026181648,2,1004,Greek,delta epsilon,delta zeta zeta,iota kappa,iota lambda lambda,1,"If delta epsilon changes to delta zeta zeta, what does iota kappa change to ?","kappa lambda
kappa lambda
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026181648,2,1005,Greek,gamma delta,beta delta,eta eta theta theta,zeta zeta theta theta,1,"If gamma delta changes to beta delta, what does eta eta theta theta change to ?","kappa lambda
kappa
kappa
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026181649,2,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026181649,2,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?","k
k
d
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026181650,2,1003,Symbol,% !,% #,! ^,! ~,1,"If % ! changes to % #, what does ! ^ change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026181650,2,1004,Symbol,% !,% ^ ^,~ $,~ { {,1,"If % ! changes to % ^ ^, what does ~ $ change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026181651,2,1005,Symbol,! ^,% ^,$ $ { {,~ ~ { {,1,"If ! ^ changes to % ^, what does $ $ { { change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026181652,2,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026181653,2,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026181654,2,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026181654,2,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026181655,2,1003,Latin,d e,d g,h i,h k,1,"If d e changes to d g, what does h i change to ?",h k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026181656,2,1004,Latin,b c,b d d,g h,g i i,1,"If b c changes to b d d, what does g h change to ?",g i i
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026181658,2,1005,Latin,d e,c e,k k l l,j j l l,1,"If d e changes to c e, what does k k l l change to ?",j j l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026181658,2,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026181700,2,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
