model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
claude-3-5-sonnet-20241022,0,20241026202432,47,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-5-sonnet-20241022,1,20241026202433,47,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-5-sonnet-20241022,2,20241026202434,47,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
claude-3-5-sonnet-20241022,3,20241026202434,47,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?",m m n n
claude-3-5-sonnet-20241022,4,20241026202435,47,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i l
claude-3-5-sonnet-20241022,5,20241026202436,47,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i k k
claude-3-5-sonnet-20241022,6,20241026202437,47,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k k l l
claude-3-5-sonnet-20241022,7,20241026202438,47,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
claude-3-5-sonnet-20241022,8,20241026202439,47,1002,Greek,gamma delta,gamma gamma epsilon epsilon,kappa lambda,kappa kappa mu mu,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?",kappa kappa lambda lambda
claude-3-5-sonnet-20241022,9,20241026202439,47,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta kappa
claude-3-5-sonnet-20241022,10,20241026202441,47,1004,Greek,zeta eta,zeta theta theta,lambda mu,lambda nu nu,1,"If zeta eta changes to zeta theta theta, what does lambda mu change to ?",lambda nu nu
claude-3-5-sonnet-20241022,11,20241026202442,47,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",eta eta theta theta
claude-3-5-sonnet-20241022,12,20241026202443,47,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# $
claude-3-5-sonnet-20241022,13,20241026202444,47,1002,Symbol,% !,% % ^ ^,= :,= = ) ),1,"If % ! changes to % % ^ ^, what does = : change to ?",= = : :
claude-3-5-sonnet-20241022,14,20241026202445,47,1003,Symbol,! ^,! ~,^ #,^ $,1,"If ! ^ changes to ! ~, what does ^ # change to ?",^ $
claude-3-5-sonnet-20241022,15,20241026202446,47,1004,Symbol,^ #,^ ~ ~,{ =,{ : :,1,"If ^ # changes to ^ ~ ~, what does { = change to ?",{ : :
claude-3-5-sonnet-20241022,16,20241026202447,47,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",! ! { {
claude-3-sonnet-20240229,0,20241026202447,47,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-sonnet-20240229,1,20241026202448,47,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-sonnet-20240229,2,20241026202449,47,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
claude-3-sonnet-20240229,3,20241026202450,47,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?",m m o o
claude-3-sonnet-20240229,4,20241026202450,47,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i l
claude-3-sonnet-20240229,5,20241026202451,47,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i k k
claude-3-sonnet-20240229,6,20241026202452,47,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k k l l
claude-3-sonnet-20240229,7,20241026202453,47,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",zeta iota
claude-3-sonnet-20240229,8,20241026202454,47,1002,Greek,gamma delta,gamma gamma epsilon epsilon,kappa lambda,kappa kappa mu mu,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?",kappa kappa mu mu
claude-3-sonnet-20240229,9,20241026202455,47,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",zeta phi
