model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
claude-3-5-sonnet-20241022,0,20241026202118,41,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-5-sonnet-20241022,1,20241026202119,41,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-5-sonnet-20241022,2,20241026202120,41,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
claude-3-5-sonnet-20241022,3,20241026202121,41,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i i k k
claude-3-5-sonnet-20241022,4,20241026202121,41,1003,Latin,c d,c f,g h,g j,1,"If c d changes to c f, what does g h change to ?",g k
claude-3-5-sonnet-20241022,5,20241026202122,41,1004,Latin,a b,a c c,f g,f h h,1,"If a b changes to a c c, what does f g change to ?",f h h
claude-3-5-sonnet-20241022,6,20241026202123,41,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k l m m
claude-3-5-sonnet-20241022,7,20241026202124,41,1001,Greek,delta epsilon,delta zeta,theta iota,theta kappa,1,"If delta epsilon changes to delta zeta, what does theta iota change to ?",theta kappa
claude-3-5-sonnet-20241022,8,20241026202125,41,1002,Greek,beta gamma,beta beta delta delta,theta iota,theta theta kappa kappa,1,"If beta gamma changes to beta beta delta delta, what does theta iota change to ?",theta theta kappa kappa
claude-3-5-sonnet-20241022,9,20241026202126,41,1003,Greek,alpha beta,alpha delta,epsilon zeta,epsilon theta,1,"If alpha beta changes to alpha delta, what does epsilon zeta change to ?",epsilon eta
claude-3-5-sonnet-20241022,10,20241026202127,41,1004,Greek,gamma delta,gamma epsilon epsilon,theta iota,theta kappa kappa,1,"If gamma delta changes to gamma epsilon epsilon, what does theta iota change to ?",theta iota iota
claude-3-5-sonnet-20241022,11,20241026202129,41,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",eta theta iota iota
claude-3-5-sonnet-20241022,12,20241026202130,41,1001,Symbol,% !,% ^,~ $,~ {,1,"If % ! changes to % ^, what does ~ $ change to ?",~ =
claude-3-5-sonnet-20241022,13,20241026202131,41,1002,Symbol,@ %,@ @ ! !,^ #,^ ^ ~ ~,1,"If @ % changes to @ @ ! !, what does ^ # change to ?",^ ^ $ $
claude-3-5-sonnet-20241022,14,20241026202132,41,1003,Symbol,@ %,@ ^,% !,% #,1,"If @ % changes to @ ^, what does % ! change to ?",% #
claude-3-5-sonnet-20241022,15,20241026202133,41,1004,Symbol,@ %,@ ! !,# ~,# $ $,1,"If @ % changes to @ ! !, what does # ~ change to ?",# $ $
claude-3-5-sonnet-20241022,16,20241026202134,41,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",{ : = =
claude-3-sonnet-20240229,0,20241026202134,41,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-sonnet-20240229,1,20241026202135,41,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-sonnet-20240229,2,20241026202136,41,1001,Latin,c d,c e,g h,g i,1,"If c d changes to c e, what does g h change to ?",g i
claude-3-sonnet-20240229,3,20241026202136,41,1002,Latin,c d,c c e e,i j,i i k k,1,"If c d changes to c c e e, what does i j change to ?",i j j j
