model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
gpt-3.5-turbo-0125,0,20241026191850,47,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-3.5-turbo-0125,1,20241026191850,47,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-3.5-turbo-0125,2,20241026191850,47,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
gpt-3.5-turbo-0125,3,20241026191851,47,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?",m n o o
gpt-3.5-turbo-0125,4,20241026191851,47,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i l
gpt-3.5-turbo-0125,5,20241026191851,47,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i l l
gpt-3.5-turbo-0125,6,20241026191852,47,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",d f n n
gpt-3.5-turbo-0125,7,20241026191852,47,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta epsilon
gpt-3.5-turbo-0125,8,20241026191853,47,1002,Greek,gamma delta,gamma gamma epsilon epsilon,kappa lambda,kappa kappa mu mu,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?",kappa gamma lambda epsilon
gpt-3.5-turbo-0125,9,20241026191853,47,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta zeta
gpt-3.5-turbo-0125,10,20241026191854,47,1004,Greek,zeta eta,zeta theta theta,lambda mu,lambda nu nu,1,"If zeta eta changes to zeta theta theta, what does lambda mu change to ?",lambda theta theta
gpt-3.5-turbo-0125,11,20241026191854,47,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",gamma epsilon epsilon iota iota
gpt-3.5-turbo-0125,12,20241026191854,47,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# ~ changes to # ^
gpt-3.5-turbo-0125,13,20241026191855,47,1002,Symbol,% !,% % ^ ^,= :,= = ) ),1,"If % ! changes to % % ^ ^, what does = : change to ?",= = : :
gpt-3.5-turbo-0125,14,20241026191855,47,1003,Symbol,! ^,! ~,^ #,^ $,1,"If ! ^ changes to ! ~, what does ^ # change to ?",^ # changes to ^ ~
gpt-3.5-turbo-0125,15,20241026191856,47,1004,Symbol,^ #,^ ~ ~,{ =,{ : :,1,"If ^ # changes to ^ ~ ~, what does { = change to ?",{ = changes to { :
gpt-3.5-turbo-0125,16,20241026191856,47,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",{ { = = changes to ! ! # #
gpt-4-0613,0,20241026191857,47,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4-0613,1,20241026191858,47,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4-0613,2,20241026191858,47,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
gpt-4-0613,3,20241026191859,47,1002,Latin,c d,c c e e,m n,m m o o,1,"If c d changes to c c e e, what does m n change to ?",m m o o
gpt-4-0613,4,20241026191859,47,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i k
gpt-4-0613,5,20241026191859,47,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i k k
gpt-4-0613,6,20241026191900,47,1005,Latin,e f,d f,l l m m,k k m m,1,"If e f changes to d f, what does l l m m change to ?",k l m m
gpt-4-0613,7,20241026191901,47,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
gpt-4-0613,8,20241026191901,47,1002,Greek,gamma delta,gamma gamma epsilon epsilon,kappa lambda,kappa kappa mu mu,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does kappa lambda change to ?",kappa kappa lambda lambda
gpt-4-0613,9,20241026191902,47,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta iota
gpt-4-0613,10,20241026191902,47,1004,Greek,zeta eta,zeta theta theta,lambda mu,lambda nu nu,1,"If zeta eta changes to zeta theta theta, what does lambda mu change to ?",lambda nu nu
gpt-4-0613,11,20241026191903,47,1005,Greek,delta epsilon,gamma epsilon,theta theta iota iota,eta eta iota iota,1,"If delta epsilon changes to gamma epsilon, what does theta theta iota iota change to ?",zeta zeta kappa kappa
gpt-4-0613,12,20241026191903,47,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?",# $
gpt-4-0613,13,20241026191904,47,1002,Symbol,% !,% % ^ ^,= :,= = ) ),1,"If % ! changes to % % ^ ^, what does = : change to ?",= = ) )
gpt-4-0613,14,20241026191905,47,1003,Symbol,! ^,! ~,^ #,^ $,1,"If ! ^ changes to ! ~, what does ^ # change to ?",^ ~
gpt-4-0613,15,20241026191905,47,1004,Symbol,^ #,^ ~ ~,{ =,{ : :,1,"If ^ # changes to ^ ~ ~, what does { = change to ?",{ : :
gpt-4-0613,16,20241026191906,47,1005,Symbol,^ #,! #,{ { = =,$ $ = =,1,"If ^ # changes to ! #, what does { { = = change to ?",! ! : :
gpt-4o-2024-08-06,0,20241026191907,47,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
gpt-4o-2024-08-06,1,20241026191907,47,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
gpt-4o-2024-08-06,2,20241026191907,47,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
