model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,0,20241026182313,7,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,1,20241026182313,7,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",k
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,2,20241026182314,7,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",d e
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,3,20241026182315,7,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?","k
j k k k
e f e"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,4,20241026182315,7,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?","k l
h i i i
f g"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,5,20241026182316,7,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?","k l
j k
j k
j"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,6,20241026182316,7,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?","k l
b b d d
h i"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,7,20241026182317,7,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",kappa lambda
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,8,20241026182317,7,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?","k
k k k
l m
k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,9,20241026182318,7,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?","k
k
l
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,10,20241026182318,7,1004,Greek,eta theta,eta iota iota,mu nu,mu xi xi,1,"If eta theta changes to eta iota iota, what does mu nu change to ?","kappa lambda
kappa kappa
kappa"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,11,20241026182319,7,1005,Greek,beta gamma,alpha gamma,nu nu xi xi,mu mu xi xi,1,"If beta gamma changes to alpha gamma, what does nu nu xi xi change to ?","kappa kappa
kappa
kappa
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,12,20241026182319,7,1001,Symbol,@ %,@ !,# ~,# $,1,"If @ % changes to @ !, what does # ~ change to ?","k
b b d d
h i
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,13,20241026182320,7,1002,Symbol,* @,* * % %,! ^,! ! # #,1,"If * @ changes to * * % %, what does ! ^ change to ?","k
d e
b b d d
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,14,20241026182320,7,1003,Symbol,! ^,! ~,^ #,^ $,1,"If ! ^ changes to ! ~, what does ^ # change to ?","k d
k d
d e
k"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,15,20241026182320,7,1004,Symbol,# ~,# $ $,= :,= ) ),1,"If # ~ changes to # $ $, what does = : change to ?","k
k
k
k
k
"
meta-llama/Meta-Llama-3.1-8B-Instruct-Turbo,16,20241026182321,7,1005,Symbol,^ #,! #,= = : :,{ { : :,1,"If ^ # changes to ! #, what does = = : : change to ?","k k
k
k
k
k"
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,0,20241026182323,7,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,1,20241026182329,7,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,2,20241026182330,7,1001,Latin,b c,b d,f g,f h,1,"If b c changes to b d, what does f g change to ?",f h
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,3,20241026182333,7,1002,Latin,b c,b b d d,h i,h h j j,1,"If b c changes to b b d d, what does h i change to ?",h h j j
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,4,20241026182334,7,1003,Latin,e f,e h,i j,i l,1,"If e f changes to e h, what does i j change to ?",i k
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,5,20241026182337,7,1004,Latin,e f,e g g,j k,j l l,1,"If e f changes to e g g, what does j k change to ?",j l l
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,6,20241026182338,7,1005,Latin,c d,b d,m m n n,l l n n,1,"If c d changes to b d, what does m m n n change to ?",l l n n
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,7,20241026182339,7,1001,Greek,gamma delta,gamma epsilon,eta theta,eta iota,1,"If gamma delta changes to gamma epsilon, what does eta theta change to ?",eta iota
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,8,20241026182340,7,1002,Greek,alpha beta,alpha alpha gamma gamma,eta theta,eta eta iota iota,1,"If alpha beta changes to alpha alpha gamma gamma, what does eta theta change to ?",eta eta kappa kappa
meta-llama/Meta-Llama-3.1-70B-Instruct-Turbo,9,20241026182341,7,1003,Greek,gamma delta,gamma zeta,eta theta,eta kappa,1,"If gamma delta changes to gamma zeta, what does eta theta change to ?",eta iota
