model,rowid,timestamp,testletid,itemid,alphabet,A,B,C,D,template_nr,item_prompt,response
claude-3-5-sonnet-20241022,0,20241026202358,46,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-5-sonnet-20241022,1,20241026202359,46,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-5-sonnet-20241022,2,20241026202359,46,1001,Latin,a b,a c,g h,g i,1,"If a b changes to a c, what does g h change to ?",g i
claude-3-5-sonnet-20241022,3,20241026202400,46,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j j l l
claude-3-5-sonnet-20241022,4,20241026202401,46,1003,Latin,e f,e h,k l,k n,1,"If e f changes to e h, what does k l change to ?",k n
claude-3-5-sonnet-20241022,5,20241026202401,46,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i k k
claude-3-5-sonnet-20241022,6,20241026202402,46,1005,Latin,f g,e g,m m n n,l l n n,1,"If f g changes to e g, what does m m n n change to ?",l m n n
claude-3-5-sonnet-20241022,7,20241026202403,46,1001,Greek,alpha beta,alpha gamma,zeta eta,zeta theta,1,"If alpha beta changes to alpha gamma, what does zeta eta change to ?",zeta theta
claude-3-5-sonnet-20241022,8,20241026202404,46,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota lambda lambda
claude-3-5-sonnet-20241022,9,20241026202405,46,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota mu
claude-3-5-sonnet-20241022,10,20241026202406,46,1004,Greek,zeta eta,zeta theta theta,lambda mu,lambda nu nu,1,"If zeta eta changes to zeta theta theta, what does lambda mu change to ?",lambda nu nu
claude-3-5-sonnet-20241022,11,20241026202407,46,1005,Greek,epsilon zeta,delta zeta,iota iota kappa kappa,theta theta kappa kappa,1,"If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?",iota iota kappa kappa
claude-3-5-sonnet-20241022,12,20241026202408,46,1001,Symbol,* @,* %,~ $,~ {,1,"If * @ changes to * %, what does ~ $ change to ?",~ {
claude-3-5-sonnet-20241022,13,20241026202409,46,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?",# # $ $
claude-3-5-sonnet-20241022,14,20241026202410,46,1003,Symbol,@ %,@ ^,# ~,# {,1,"If @ % changes to @ ^, what does # ~ change to ?",# $
claude-3-5-sonnet-20241022,15,20241026202411,46,1004,Symbol,^ #,^ ~ ~,{ =,{ : :,1,"If ^ # changes to ^ ~ ~, what does { = change to ?",{ : :
claude-3-5-sonnet-20241022,16,20241026202412,46,1005,Symbol,# ~,^ ~,= = : :,{ { : :,1,"If # ~ changes to ^ ~, what does = = : : change to ?",= = : :
claude-3-sonnet-20240229,0,20241026202413,46,101,Latin,a,b,j,k,1,"If a changes to b, what does j change to ?",k
claude-3-sonnet-20240229,1,20241026202413,46,102,Latin,c d,c d d,j k,j k k,1,"If c d changes to c d d, what does j k change to ?",j k k
claude-3-sonnet-20240229,2,20241026202414,46,1001,Latin,a b,a c,g h,g i,1,"If a b changes to a c, what does g h change to ?",g i
claude-3-sonnet-20240229,3,20241026202415,46,1002,Latin,d e,d d f f,j k,j j l l,1,"If d e changes to d d f f, what does j k change to ?",j j l l
claude-3-sonnet-20240229,4,20241026202415,46,1003,Latin,e f,e h,k l,k n,1,"If e f changes to e h, what does k l change to ?",k p
claude-3-sonnet-20240229,5,20241026202416,46,1004,Latin,d e,d f f,i j,i k k,1,"If d e changes to d f f, what does i j change to ?",i k k
claude-3-sonnet-20240229,6,20241026202417,46,1005,Latin,f g,e g,m m n n,l l n n,1,"If f g changes to e g, what does m m n n change to ?",l m n n
claude-3-sonnet-20240229,7,20241026202418,46,1001,Greek,alpha beta,alpha gamma,zeta eta,zeta theta,1,"If alpha beta changes to alpha gamma, what does zeta eta change to ?",zeta theta
claude-3-sonnet-20240229,8,20241026202419,46,1002,Greek,gamma delta,gamma gamma epsilon epsilon,iota kappa,iota iota lambda lambda,1,"If gamma delta changes to gamma gamma epsilon epsilon, what does iota kappa change to ?",iota iota lambda lambda
claude-3-sonnet-20240229,9,20241026202419,46,1003,Greek,epsilon zeta,epsilon theta,iota kappa,iota mu,1,"If epsilon zeta changes to epsilon theta, what does iota kappa change to ?",iota pi
claude-3-sonnet-20240229,10,20241026202421,46,1004,Greek,zeta eta,zeta theta theta,lambda mu,lambda nu nu,1,"If zeta eta changes to zeta theta theta, what does lambda mu change to ?",lambda nu nu
claude-3-sonnet-20240229,11,20241026202423,46,1005,Greek,epsilon zeta,delta zeta,iota iota kappa kappa,theta theta kappa kappa,1,"If epsilon zeta changes to delta zeta, what does iota iota kappa kappa change to ?",theta theta kappa kappa
claude-3-sonnet-20240229,12,20241026202425,46,1001,Symbol,* @,* %,~ $,~ {,1,"If * @ changes to * %, what does ~ $ change to ?",~ %
claude-3-sonnet-20240229,13,20241026202426,46,1002,Symbol,% !,% % ^ ^,# ~,# # $ $,1,"If % ! changes to % % ^ ^, what does # ~ change to ?","k
j k k
g i
j"
